149;supply_node;2930.00;9.60;2126.00;5.94;0
149;supply_node;2928.00;9.80;2106.00;2.59;0
149;supply_node;2920.00;9.60;2129.00;0.35;0
149;supply_node;2904.00;9.60;2113.00;1.83;0
149;supply_node;2906.00;9.80;2078.00;4.76;0
149;supply_node;2867.00;9.60;2089.00;1.07;0
149;supply_node;2884.00;9.60;2101.00;4.00;0
149;supply_node;2874.00;9.70;2081.00;0.65;0
149;supply_node;2919.00;9.73;2112.00;3.24;0
149;supply_node;2896.00;9.75;2080.00;6.18;0
149;supply_node;2923.00;9.75;2084.00;1.37;0
149;supply_node;2904.00;9.98;2097.00;5.41;0
149;supply_node;2926.00;9.65;2118.00;2.07;0
149;supply_node;2885.00;9.80;2083.00;3.54;0
149;supply_node;2897.00;9.65;2101.00;1.30;0
149;supply_node;2908.00;10.03;2088.00;2.78;0
149;supply_node;2923.00;9.78;2096.00;5.72;0
149;supply_node;2915.00;9.95;2080.00;2.02;0
149;supply_node;2935.00;9.78;2134.00;4.95;0
149;supply_node;2878.00;9.60;2093.00;1.60;0
149;supply_node;2923.00;9.60;2136.00;3.09;0
149;supply_node;2912.00;9.60;2121.00;0.84;0
149;supply_node;2866.00;9.60;2078.00;2.32;0
149;supply_node;2913.00;9.80;2105.00;5.25;0
149;supply_node;2916.00;9.88;2093.00;3.02;0
149;naval_base;2863.00;9.50;2088.00;-2.60;411
149;naval_base;2886.00;9.50;2105.00;-2.55;411
149;naval_base;2908.00;9.50;2124.00;-2.90;4
149;naval_base;2875.00;9.60;2095.00;-2.50;411
149;naval_base;2906.00;9.60;2119.00;-2.21;4
149;naval_base;2918.00;9.50;2135.00;-1.43;4
149;naval_base;2918.00;9.50;2129.00;-1.47;4
149;naval_base;2893.00;9.60;2109.00;-2.36;411
149;naval_base;2861.00;9.50;2080.00;-1.57;786
149;bunker;2938.00;9.70;2121.00;3.74;0
149;bunker;2900.00;10.05;2087.00;0.12;0
149;bunker;2892.00;9.60;2100.00;4.25;0
149;bunker;2912.00;9.88;2103.00;4.35;0
149;bunker;2883.00;9.60;2098.00;2.19;0
149;bunker;2871.00;9.73;2082.00;4.85;0
149;bunker;2922.00;9.70;2091.00;1.23;0
149;bunker;2920.00;9.60;2132.00;2.79;0
149;bunker;2913.00;9.88;2080.00;0.63;0
149;bunker;2923.00;9.78;2100.00;3.30;0
149;bunker;2887.00;9.70;2087.00;5.96;0
149;bunker;2896.00;9.60;2105.00;2.70;0
149;bunker;2926.00;9.60;2122.00;3.90;0
149;bunker;2939.00;9.80;2131.00;1.74;0
149;bunker;2917.00;9.60;2121.00;4.41;0
149;bunker;2914.00;9.65;2115.00;5.97;0
149;bunker;2881.00;9.60;2093.00;2.35;0
149;bunker;2909.00;9.95;2089.00;0.19;0
149;bunker;2925.00;9.68;2085.00;1.39;0
149;bunker;2909.00;9.60;2115.00;4.42;0
149;bunker;2867.00;9.60;2090.00;2.26;0
149;bunker;2923.00;9.60;2134.00;4.92;0
149;bunker;2878.00;9.65;2087.00;0.19;0
149;bunker;2929.00;9.60;2127.00;2.86;0
149;bunker;2904.00;10.05;2094.00;0.70;0
149;bunker;2928.00;9.70;2093.00;1.91;0
149;coastal_bunker;2862.00;9.50;2095.00;-2.60;0
149;coastal_bunker;2863.00;9.50;2076.00;-1.57;0
149;coastal_bunker;2908.00;9.60;2122.00;-2.90;0
149;coastal_bunker;2917.00;9.50;2135.00;-1.43;0
149;coastal_bunker;2898.00;9.60;2112.00;-2.21;0
149;coastal_bunker;2909.00;9.60;2128.00;-1.47;0
149;coastal_bunker;2886.00;9.50;2105.00;-2.55;0
149;coastal_bunker;2895.00;9.60;2109.00;-2.36;0
149;coastal_bunker;2876.00;9.60;2095.00;-2.50;0
149;dockyard;2860.00;9.50;2085.00;-1.57;0
149;anti_air_building;2890.00;9.80;2080.00;0.86;0
149;anti_air_building;2891.00;9.62;2090.00;3.88;0
149;anti_air_building;2922.00;9.60;2128.00;5.09;0
149;synthetic_refinery;2892.00;9.60;2101.00;2.93;0
149;nuclear_reactor;2920.00;9.60;2135.00;5.59;0
149;floating_harbor;2887.05;9.50;2112.95;0.79;66
149;floating_harbor;2903.03;9.50;2127.30;-4.61;158
149;floating_harbor;2894.40;9.50;2120.20;0.93;195
149;floating_harbor;2860.40;9.50;2100.00;0.54;3122
149;floating_harbor;2878.12;9.50;2109.82;0.59;3172
149;floating_harbor;2870.80;9.50;2102.60;0.64;11065
149;floating_harbor;2909.07;9.50;2134.01;-4.57;11081
149;floating_harbor;2909.30;9.50;2131.79;0.24;11121
149;floating_harbor;2853.00;9.50;2078.00;1.57;11126
150;arms_factory;2951.00;9.70;2081.00;4.64;0
150;arms_factory;2961.00;9.70;2097.00;2.48;0
150;arms_factory;2983.00;9.60;2083.00;0.32;0
150;arms_factory;2977.00;9.60;2065.00;0.43;0
150;arms_factory;2973.00;10.10;2125.00;4.55;0
150;arms_factory;2977.00;9.60;2084.00;0.93;0
150;industrial_complex;2979.00;9.60;2067.00;2.49;0
150;industrial_complex;2974.00;10.10;2126.00;5.15;0
150;industrial_complex;2991.00;9.50;2084.00;2.99;0
150;industrial_complex;2955.00;9.65;2069.00;4.20;0
150;industrial_complex;2974.00;10.10;2127.00;0.94;0
150;industrial_complex;2952.00;9.62;2094.00;3.60;0
150;air_base;2956.00;9.68;2070.00;6.26;0
150;supply_node;2988.00;10.05;2109.00;4.46;0
150;supply_node;2966.00;9.60;2073.00;5.94;0
150;supply_node;2952.00;9.70;2078.00;2.59;0
150;supply_node;2980.00;9.60;2067.00;0.35;0
150;supply_node;2943.00;9.68;2085.00;1.83;0
150;supply_node;2947.00;9.60;2065.00;4.76;0
150;supply_node;2966.00;9.85;2098.00;1.07;0
150;supply_node;2956.00;9.62;2069.00;4.00;0
150;supply_node;2987.00;9.60;2076.00;0.65;0
150;supply_node;2981.00;9.60;2087.00;3.24;0
150;supply_node;2974.00;10.10;2130.00;6.18;0
150;supply_node;2955.00;9.98;2125.00;1.37;0
150;supply_node;2952.00;9.70;2103.00;5.41;0
150;supply_node;2965.00;9.60;2066.00;2.07;0
150;supply_node;2963.00;9.85;2119.00;3.54;0
150;supply_node;2983.00;9.70;2098.00;1.30;0
150;supply_node;2962.00;9.62;2080.00;2.78;0
150;supply_node;2938.00;9.70;2095.00;5.72;0
150;supply_node;2979.00;10.07;2118.00;2.02;0
150;supply_node;2974.00;9.78;2104.00;4.95;0
150;supply_node;2972.00;9.50;2082.00;1.60;0
150;supply_node;2997.00;9.80;2092.00;3.09;0
150;supply_node;2927.00;9.62;2075.00;0.84;0
150;supply_node;2985.00;9.50;2083.00;2.32;0
150;supply_node;2952.00;9.78;2097.00;5.25;0
150;supply_node;2938.00;9.82;2111.00;3.02;0
150;supply_node;2936.00;9.60;2075.00;4.49;0
150;supply_node;2971.00;9.78;2091.00;1.14;0
150;supply_node;2998.00;9.85;2082.00;3.73;0
150;supply_node;2948.00;9.70;2116.00;0.38;0
150;supply_node;2975.00;9.90;2111.00;3.32;0
150;supply_node;2946.00;9.62;2074.00;5.90;0
150;supply_node;2962.00;9.70;2090.00;2.56;0
150;supply_node;2962.00;9.82;2111.00;4.03;0
150;supply_node;2951.00;9.73;2088.00;1.79;0
150;supply_node;2938.00;9.70;2101.00;4.72;0
150;supply_node;2934.00;9.60;2087.00;6.21;0
150;bunker;2934.00;9.62;2077.00;4.25;0
150;bunker;2973.00;10.00;2108.00;4.35;0
150;bunker;2957.00;9.65;2093.00;2.19;0
150;bunker;2979.00;10.10;2124.00;4.85;0
150;bunker;2954.00;9.65;2068.00;1.23;0
150;bunker;2974.00;9.70;2103.00;2.79;0
150;bunker;2929.00;9.60;2072.00;0.63;0
150;bunker;2959.00;9.82;2108.00;3.30;0
150;bunker;2989.00;9.50;2091.00;5.96;0
150;bunker;2950.00;9.70;2113.00;2.70;0
150;bunker;2962.00;9.60;2067.00;3.90;0
150;bunker;2951.00;9.65;2094.00;1.74;0
150;bunker;2951.00;9.70;2087.00;4.41;0
150;bunker;2985.00;9.65;2088.00;5.97;0
150;bunker;2940.00;9.73;2113.00;2.35;0
150;bunker;2970.00;9.70;2087.00;0.19;0
150;bunker;2962.00;10.00;2116.00;1.39;0
150;bunker;2955.00;10.05;2123.00;4.42;0
150;bunker;2962.00;9.60;2075.00;2.26;0
150;bunker;2980.00;9.73;2099.00;4.92;0
150;bunker;2959.00;9.50;2081.00;0.19;0
150;bunker;2971.00;10.10;2126.00;2.86;0
150;bunker;2987.00;9.50;2082.00;0.70;0
150;bunker;2967.00;9.75;2091.00;1.91;0
150;bunker;2974.00;9.75;2098.00;4.93;0
150;bunker;2961.00;9.88;2101.00;1.31;0
150;bunker;2991.00;10.10;2111.00;3.97;0
150;bunker;2937.00;9.70;2099.00;0.35;0
150;bunker;2986.00;9.60;2077.00;3.37;0
150;bunker;2933.00;9.70;2092.00;6.04;0
150;bunker;2997.00;9.75;2079.00;2.42;0
150;bunker;2939.00;9.75;2104.00;0.26;0
150;bunker;2973.00;9.60;2067.00;0.36;0
150;synthetic_refinery;2958.00;10.18;2126.00;4.48;0
150;fuel_silo;2935.00;9.62;2078.00;0.86;0
150;radar_station;2965.00;9.82;2098.00;4.23;0
151;arms_factory;2689.00;11.70;1829.00;0.32;0
151;arms_factory;2685.00;15.30;1820.00;0.43;0
151;arms_factory;2681.00;10.73;1834.00;4.55;0
151;arms_factory;2691.00;13.40;1826.00;0.93;0
151;arms_factory;2693.00;14.48;1820.00;2.49;0
151;arms_factory;2681.00;11.18;1828.00;5.15;0
151;industrial_complex;2687.00;13.35;1815.00;2.99;0
151;industrial_complex;2681.00;16.23;1821.00;4.20;0
151;industrial_complex;2685.00;13.57;1825.00;0.94;0
151;industrial_complex;2689.00;14.98;1815.00;3.60;0
151;industrial_complex;2689.00;11.55;1830.00;6.26;0
151;industrial_complex;2684.00;11.53;1812.00;4.10;0
151;air_base;2682.00;13.95;1814.00;5.66;0
151;supply_node;2690.00;15.82;1818.00;2.59;0
151;supply_node;2686.00;14.35;1824.00;0.35;0
151;supply_node;2676.00;10.78;1832.00;1.83;0
151;supply_node;2681.00;16.12;1817.00;4.76;0
151;supply_node;2704.00;15.75;1820.00;1.07;0
151;supply_node;2697.00;16.23;1816.00;4.00;0
151;supply_node;2685.00;13.75;1814.00;0.65;0
151;supply_node;2677.00;12.75;1823.00;3.24;0
151;supply_node;2688.00;11.60;1830.00;6.18;0
151;supply_node;2697.00;14.78;1822.00;1.37;0
151;bunker;2690.00;14.12;1824.00;3.16;0
151;bunker;2679.00;11.28;1825.00;1.00;0
151;bunker;2686.00;15.48;1818.00;3.67;0
151;bunker;2698.00;15.18;1820.00;0.05;0
151;bunker;2683.00;15.00;1817.00;1.61;0
151;bunker;2697.00;16.45;1817.00;5.73;0
151;bunker;2704.00;15.80;1821.00;0.65;0
151;bunker;2686.00;10.85;1833.00;4.78;0
151;bunker;2682.00;10.95;1836.00;0.06;0
151;bunker;2691.00;14.25;1820.00;4.18;0
151;anti_air_building;2690.00;13.57;1825.00;0.56;0
151;anti_air_building;2689.00;14.18;1814.00;2.12;0
151;anti_air_building;2693.00;11.88;1830.00;6.24;0
151;synthetic_refinery;2685.00;12.60;1813.00;1.17;0
151;fuel_silo;2683.00;15.00;1817.00;5.29;0
151;radar_station;2688.00;15.28;1822.00;1.14;0
151;rocket_site;2698.00;15.07;1822.00;3.23;0
151;nuclear_reactor;2687.00;11.38;1829.00;5.89;0
152;arms_factory;2778.00;11.10;1852.00;4.55;0
152;arms_factory;2749.00;12.53;1835.00;0.93;0
152;arms_factory;2759.00;14.32;1828.00;2.49;0
152;arms_factory;2761.00;13.18;1827.00;5.15;0
152;arms_factory;2758.00;11.35;1850.00;2.99;0
152;arms_factory;2771.00;11.65;1847.00;4.20;0
152;industrial_complex;2759.00;13.07;1832.00;0.94;0
152;industrial_complex;2763.00;11.88;1822.00;3.60;0
152;industrial_complex;2765.00;13.10;1833.00;6.26;0
152;industrial_complex;2771.00;11.35;1846.00;4.10;0
152;industrial_complex;2745.00;10.88;1841.00;5.66;0
152;industrial_complex;2762.00;10.40;1845.00;2.05;0
152;air_base;2771.00;13.12;1831.00;4.71;0
152;supply_node;2747.00;11.75;1836.00;1.83;0
152;supply_node;2762.00;11.48;1848.00;4.76;0
152;supply_node;2767.00;11.32;1820.00;1.07;0
152;supply_node;2758.00;13.07;1821.00;4.00;0
152;supply_node;2759.00;12.75;1837.00;0.65;0
152;supply_node;2778.00;11.10;1852.00;3.24;0
152;supply_node;2766.00;13.10;1826.00;6.18;0
152;supply_node;2759.00;14.60;1830.00;1.37;0
152;supply_node;2752.00;11.10;1840.00;5.41;0
152;supply_node;2772.00;11.88;1848.00;2.07;0
152;supply_node;2769.00;13.00;1833.00;3.54;0
152;supply_node;2762.00;10.45;1843.00;1.30;0
152;supply_node;2773.00;10.80;1841.00;2.78;0
152;supply_node;2765.00;12.90;1817.00;5.72;0
152;bunker;2772.00;11.40;1839.00;4.78;0
152;bunker;2755.00;10.65;1844.00;0.06;0
152;bunker;2749.00;11.25;1840.00;4.18;0
152;bunker;2759.00;11.18;1849.00;0.56;0
152;bunker;2755.00;11.80;1838.00;2.12;0
152;bunker;2780.00;10.93;1854.00;6.24;0
152;bunker;2751.00;11.20;1842.00;1.17;0
152;bunker;2759.00;13.85;1831.00;5.29;0
152;bunker;2765.00;11.75;1818.00;0.57;0
152;bunker;2768.00;11.55;1848.00;3.23;0
152;bunker;2761.00;12.10;1822.00;5.89;0
152;bunker;2765.00;13.12;1828.00;3.73;0
152;bunker;2770.00;13.40;1830.00;3.84;0
152;bunker;2762.00;10.45;1843.00;1.68;0
152;bunker;2767.00;11.80;1818.00;5.80;0
152;anti_air_building;2758.00;10.57;1846.00;0.72;0
152;anti_air_building;2769.00;10.38;1843.00;3.74;0
152;anti_air_building;2762.00;14.50;1829.00;0.12;0
152;synthetic_refinery;2777.00;11.03;1855.00;4.25;0
152;fuel_silo;2763.00;11.03;1819.00;4.35;0
152;radar_station;2763.00;12.32;1837.00;2.09;0
152;rocket_site;2771.00;12.95;1830.00;4.85;0
152;nuclear_reactor;2761.00;13.32;1824.00;1.23;0
153;arms_factory;2723.00;13.80;1830.00;2.49;0
153;arms_factory;2740.00;16.23;1826.00;5.15;0
153;arms_factory;2715.00;15.12;1827.00;2.99;0
153;arms_factory;2716.00;15.30;1827.00;4.20;0
153;arms_factory;2744.00;13.53;1821.00;0.94;0
153;arms_factory;2727.00;13.75;1829.00;3.60;0
153;industrial_complex;2728.00;13.65;1829.00;6.26;0
153;industrial_complex;2735.00;12.85;1833.00;4.10;0
153;industrial_complex;2736.00;12.75;1833.00;5.66;0
153;industrial_complex;2740.00;13.35;1830.00;2.05;0
153;industrial_complex;2751.00;13.50;1830.00;4.71;0
153;industrial_complex;2748.00;12.85;1831.00;2.55;0
153;air_base;2720.00;13.20;1829.00;4.11;0
153;supply_node;2747.00;14.40;1822.00;1.07;0
153;supply_node;2738.00;14.93;1822.00;4.00;0
153;supply_node;2726.00;13.55;1832.00;0.65;0
153;supply_node;2749.00;15.35;1827.00;3.24;0
153;supply_node;2749.00;12.55;1819.00;6.18;0
153;supply_node;2705.00;15.73;1826.00;1.37;0
153;supply_node;2700.00;13.03;1829.00;5.41;0
153;supply_node;2712.00;16.38;1824.00;2.07;0
153;supply_node;2710.00;14.00;1830.00;3.54;0
153;supply_node;2726.00;15.70;1827.00;1.30;0
153;supply_node;2738.00;13.70;1829.00;2.78;0
153;bunker;2739.00;14.53;1824.00;5.73;0
153;bunker;2741.00;14.90;1828.00;0.65;0
153;bunker;2710.00;13.50;1832.00;4.78;0
153;bunker;2739.00;12.98;1834.00;0.06;0
153;bunker;2751.00;13.50;1830.00;4.18;0
153;bunker;2729.00;12.65;1831.00;0.56;0
153;bunker;2704.00;15.32;1826.00;2.12;0
153;bunker;2703.00;14.12;1828.00;6.24;0
153;bunker;2712.00;16.38;1824.00;1.17;0
153;bunker;2742.00;15.85;1824.00;5.29;0
153;bunker;2751.00;12.53;1819.00;0.57;0
153;anti_air_building;2750.00;15.38;1827.00;3.23;0
153;anti_air_building;2741.00;14.00;1822.00;5.89;0
153;anti_air_building;2732.00;14.75;1829.00;3.73;0
153;synthetic_refinery;2704.00;14.32;1828.00;3.84;0
153;fuel_silo;2736.00;12.68;1834.00;1.68;0
153;radar_station;2728.00;14.98;1827.00;4.03;0
153;rocket_site;2716.00;15.78;1825.00;0.72;0
153;nuclear_reactor;2749.00;12.55;1819.00;3.74;0
154;arms_factory;2840.00;9.80;1816.00;2.99;0
154;arms_factory;2834.00;9.90;1815.00;4.20;0
154;arms_factory;2854.00;9.80;1831.00;0.94;0
154;arms_factory;2860.00;9.80;1834.00;3.60;0
154;arms_factory;2872.00;9.80;1842.00;6.26;0
154;arms_factory;2860.00;9.80;1831.00;4.10;0
154;industrial_complex;2853.00;9.80;1826.00;5.66;0
154;industrial_complex;2854.00;9.80;1829.00;2.05;0
154;industrial_complex;2859.00;9.80;1823.00;4.71;0
154;industrial_complex;2857.00;9.80;1821.00;2.55;0
154;industrial_complex;2860.00;9.80;1829.00;4.11;0
154;industrial_complex;2877.00;9.85;1841.00;0.49;0
154;air_base;2832.00;9.78;1816.00;3.15;0
154;supply_node;2849.00;9.73;1814.00;0.65;0
154;supply_node;2854.00;9.80;1829.00;3.24;0
154;supply_node;2863.00;9.80;1838.00;6.18;0
154;supply_node;2870.00;9.80;1840.00;1.37;0
154;supply_node;2831.00;9.82;1812.00;5.41;0
154;supply_node;2842.00;9.80;1817.00;2.07;0
154;supply_node;2874.00;9.93;1837.00;3.54;0
154;supply_node;2859.00;9.80;1818.00;1.30;0
154;supply_node;2877.00;9.82;1842.00;2.78;0
154;supply_node;2833.00;9.80;1817.00;5.72;0
154;supply_node;2861.00;9.80;1825.00;2.02;0
154;supply_node;2851.00;9.80;1820.00;4.95;0
154;supply_node;2865.00;9.80;1831.00;1.60;0
154;bunker;2870.00;9.90;1835.00;4.18;0
154;bunker;2860.00;9.80;1819.00;0.56;0
154;bunker;2843.00;9.80;1819.00;2.12;0
154;bunker;2849.00;9.80;1823.00;6.24;0
154;bunker;2832.00;9.75;1817.00;1.17;0
154;bunker;2862.00;9.80;1837.00;5.29;0
154;bunker;2860.00;9.80;1828.00;0.57;0
154;bunker;2848.00;9.75;1816.00;3.23;0
154;bunker;2855.00;9.80;1827.00;5.89;0
154;bunker;2866.00;9.80;1840.00;3.73;0
154;bunker;2831.00;9.85;1813.00;3.84;0
154;bunker;2870.00;9.85;1837.00;1.68;0
154;bunker;2877.00;9.80;1843.00;5.80;0
154;anti_air_building;2862.00;9.80;1826.00;0.72;0
154;anti_air_building;2855.00;9.80;1817.00;3.74;0
154;anti_air_building;2868.00;9.80;1831.00;0.12;0
154;synthetic_refinery;2844.00;9.80;1819.00;4.25;0
154;fuel_silo;2832.00;9.70;1819.00;4.35;0
154;radar_station;2855.00;9.80;1829.00;2.09;0
154;rocket_site;2862.00;9.80;1838.00;4.85;0
154;nuclear_reactor;2840.00;9.80;1815.00;1.23;0
155;arms_factory;2812.00;9.75;1811.00;0.94;0
155;arms_factory;2823.00;9.70;1826.00;3.60;0
155;arms_factory;2813.00;9.50;1823.00;6.26;0
155;arms_factory;2817.00;9.78;1822.00;4.10;0
155;arms_factory;2805.00;9.70;1833.00;5.66;0
155;arms_factory;2818.00;9.70;1815.00;2.05;0
155;industrial_complex;2807.00;9.80;1824.00;4.71;0
155;industrial_complex;2813.00;9.85;1818.00;2.55;0
155;industrial_complex;2817.00;10.00;1811.00;4.11;0
155;industrial_complex;2815.00;9.93;1813.00;0.49;0
155;industrial_complex;2807.00;9.50;1821.00;3.15;0
155;industrial_complex;2813.00;10.45;1829.00;6.18;0
155;air_base;2815.00;9.70;1836.00;1.10;0
155;supply_node;2816.00;9.80;1819.00;6.18;0
155;supply_node;2801.00;9.93;1828.00;1.37;0
155;supply_node;2815.00;9.50;1826.00;5.41;0
155;supply_node;2802.00;9.88;1817.00;2.07;0
155;supply_node;2824.00;9.78;1817.00;3.54;0
155;supply_node;2804.00;9.85;1823.00;1.30;0
155;supply_node;2814.00;9.90;1814.00;2.78;0
155;supply_node;2824.00;9.70;1824.00;5.72;0
155;supply_node;2809.00;9.70;1834.00;2.02;0
155;supply_node;2811.00;9.73;1810.00;4.95;0
155;supply_node;2825.00;9.78;1811.00;1.60;0
155;supply_node;2818.00;10.03;1832.00;3.09;0
155;supply_node;2819.00;9.95;1810.00;0.84;0
155;supply_node;2795.00;10.12;1828.00;2.32;0
155;supply_node;2827.00;9.98;1833.00;5.25;0
155;bunker;2811.00;10.25;1828.00;1.17;0
155;bunker;2800.00;9.85;1831.00;5.29;0
155;bunker;2808.00;9.73;1818.00;0.57;0
155;bunker;2820.00;9.88;1809.00;3.23;0
155;bunker;2820.00;9.85;1834.00;5.89;0
155;bunker;2799.00;9.98;1820.00;3.73;0
155;bunker;2822.00;9.90;1816.00;3.84;0
155;bunker;2825.00;9.90;1813.00;1.68;0
155;bunker;2823.00;10.05;1836.00;5.80;0
155;bunker;2826.00;9.75;1822.00;0.72;0
155;bunker;2814.00;9.80;1817.00;3.74;0
155;bunker;2804.00;9.70;1833.00;0.12;0
155;bunker;2801.00;9.88;1829.00;4.25;0
155;bunker;2804.00;9.82;1824.00;4.35;0
155;bunker;2813.00;9.75;1811.00;2.19;0
155;anti_air_building;2825.00;9.90;1813.00;4.85;0
155;anti_air_building;2825.00;9.82;1814.00;1.23;0
155;anti_air_building;2817.00;9.50;1825.00;2.79;0
155;synthetic_refinery;2816.00;10.05;1832.00;0.63;0
155;fuel_silo;2812.00;9.78;1834.00;3.30;0
155;radar_station;2812.00;9.85;1825.00;4.98;0
155;rocket_site;2804.00;9.78;1830.00;2.70;0
155;nuclear_reactor;2816.00;9.80;1819.00;3.90;0
156;floating_harbor;2781.00;9.50;1707.00;1.57;3901
156;floating_harbor;2819.00;9.50;1711.00;-3.14;6979
156;floating_harbor;2803.60;9.50;1743.00;-0.54;9784
156;floating_harbor;2803.82;9.50;1718.12;-2.16;9856
156;floating_harbor;2786.00;9.50;1685.00;-3.14;9990
156;floating_harbor;2777.14;9.50;1712.63;-4.51;10027
156;floating_harbor;2801.79;9.50;1718.36;-3.46;11837
156;floating_harbor;2809.87;9.50;1716.74;-3.61;11998
157;arms_factory;2744.00;11.82;1760.00;5.66;0
157;arms_factory;2743.00;11.68;1761.00;2.05;0
157;arms_factory;2758.00;10.62;1752.00;4.71;0
157;arms_factory;2752.00;11.35;1759.00;2.55;0
157;arms_factory;2751.00;11.18;1760.00;4.11;0
157;arms_factory;2743.00;11.70;1764.00;0.49;0
157;industrial_complex;2740.00;10.73;1765.00;3.15;0
157;industrial_complex;2738.00;10.30;1766.00;6.18;0
157;industrial_complex;2759.00;9.73;1755.00;1.10;0
157;industrial_complex;2742.00;11.35;1761.00;5.22;0
157;industrial_complex;2751.00;9.62;1769.00;3.06;0
157;industrial_complex;2764.00;10.85;1748.00;3.16;0
157;air_base;2762.00;10.70;1751.00;1.00;0
157;supply_node;2751.00;9.88;1766.00;3.54;0
157;supply_node;2758.00;12.98;1747.00;1.30;0
157;supply_node;2744.00;9.95;1772.00;2.78;0
157;supply_node;2751.00;12.10;1754.00;5.72;0
157;supply_node;2764.00;11.35;1742.00;2.02;0
157;supply_node;2769.00;10.30;1746.00;4.95;0
157;supply_node;2761.00;9.85;1753.00;1.60;0
157;supply_node;2739.00;10.23;1763.00;3.09;0
157;supply_node;2755.00;9.98;1759.00;0.84;0
157;supply_node;2744.00;11.82;1760.00;2.32;0
157;supply_node;2734.00;10.60;1771.00;5.25;0
157;supply_node;2744.00;12.30;1756.00;3.02;0
157;naval_base;2742.00;9.60;1777.00;-4.07;5786
157;naval_base;2754.00;9.60;1772.00;-3.61;5786
157;naval_base;2760.00;9.62;1757.00;-3.93;5812
157;naval_base;2768.00;9.62;1751.00;-3.39;5812
157;naval_base;2759.00;9.65;1758.00;-4.47;5812
157;bunker;2761.00;12.05;1746.00;3.84;0
157;bunker;2737.00;11.07;1771.00;1.68;0
157;bunker;2741.00;10.88;1768.00;5.80;0
157;bunker;2747.00;12.57;1762.00;0.72;0
157;bunker;2764.00;10.85;1748.00;3.74;0
157;bunker;2767.00;10.98;1741.00;0.12;0
157;bunker;2748.00;11.30;1764.00;4.25;0
157;bunker;2752.00;12.38;1753.00;4.35;0
157;bunker;2742.00;11.20;1757.00;2.19;0
157;bunker;2737.00;10.28;1762.00;4.85;0
157;bunker;2770.00;9.78;1748.00;1.23;0
157;bunker;2755.00;9.75;1761.00;2.79;0
157;coastal_bunker;2773.00;9.60;1748.00;-4.07;0
157;coastal_bunker;2755.00;9.60;1769.00;-4.47;0
157;coastal_bunker;2757.00;9.62;1762.00;-4.47;0
157;coastal_bunker;2764.00;9.60;1755.00;-3.93;0
157;coastal_bunker;2749.00;9.60;1774.00;-4.07;0
157;dockyard;2758.00;9.60;1761.00;-4.47;0
157;anti_air_building;2743.00;10.12;1772.00;4.41;0
157;anti_air_building;2746.00;11.90;1760.00;5.97;0
157;anti_air_building;2745.00;11.68;1761.00;2.35;0
157;synthetic_refinery;2756.00;11.50;1754.00;0.19;0
157;fuel_silo;2754.00;10.45;1759.00;1.39;0
157;radar_station;2752.00;11.35;1759.00;5.22;0
157;rocket_site;2745.00;11.65;1764.00;2.26;0
157;nuclear_reactor;2742.00;11.28;1765.00;4.92;0
157;floating_harbor;2761.79;9.50;1768.70;-1.33;925
157;floating_harbor;2753.60;9.50;1779.20;-0.93;967
157;floating_harbor;2771.70;9.50;1756.79;-0.24;3966
157;floating_harbor;2768.95;9.50;1760.95;-0.79;6831
157;floating_harbor;2765.79;9.50;1761.70;-1.33;9838
158;arms_factory;2682.00;9.70;1798.00;4.71;0
158;arms_factory;2672.00;15.65;1807.00;2.55;0
158;arms_factory;2671.00;10.18;1798.00;4.11;0
158;arms_factory;2672.00;9.98;1779.00;0.49;0
158;arms_factory;2662.00;13.48;1793.00;3.15;0
158;arms_factory;2677.00;10.00;1800.00;6.18;0
158;industrial_complex;2672.00;10.25;1790.00;1.10;0
158;industrial_complex;2677.00;13.10;1809.00;5.22;0
158;industrial_complex;2664.00;15.15;1804.00;3.06;0
158;industrial_complex;2677.00;9.88;1797.00;3.16;0
158;industrial_complex;2674.00;10.25;1784.00;1.00;0
158;industrial_complex;2673.00;10.20;1792.00;3.67;0
158;air_base;2664.00;15.68;1801.00;0.05;0
158;supply_node;2662.00;14.38;1805.00;2.78;0
158;supply_node;2666.00;10.90;1787.00;5.72;0
158;supply_node;2681.00;9.78;1790.00;2.02;0
158;supply_node;2678.00;9.95;1800.00;4.95;0
158;supply_node;2675.00;10.18;1783.00;1.60;0
158;supply_node;2670.00;10.90;1800.00;3.09;0
158;supply_node;2676.00;13.80;1810.00;0.84;0
158;supply_node;2663.00;13.82;1797.00;2.32;0
158;supply_node;2685.00;9.50;1786.00;5.25;0
158;supply_node;2676.00;10.00;1794.00;3.02;0
158;supply_node;2670.00;14.20;1805.00;4.49;0
158;supply_node;2661.00;14.70;1785.00;1.14;0
158;supply_node;2672.00;10.15;1789.00;3.73;0
158;supply_node;2684.00;9.73;1794.00;0.38;0
158;supply_node;2669.00;10.18;1794.00;3.32;0
158;supply_node;2669.00;10.03;1778.00;5.90;0
158;naval_base;2680.00;9.75;1784.00;0.79;5555
158;naval_base;2672.00;9.78;1778.00;0.46;5555
158;naval_base;2690.00;9.50;1785.00;0.46;5555
158;bunker;2671.00;10.45;1784.00;0.12;0
158;bunker;2679.00;9.95;1790.00;4.25;0
158;bunker;2664.00;11.75;1789.00;4.35;0
158;bunker;2676.00;10.00;1794.00;2.19;0
158;bunker;2666.00;11.05;1796.00;4.85;0
